,time,action,posX,posY,press,tilt,orient,calPosY
1299,13222792,2,797.2618,147.84195,0.18339439,0.6249498,-1.0666268,388.84195
1300,13222796,2,800.25903,148.84152,0.18339439,0.6249498,-1.0666268,389.84152
1301,13222800,2,802.2572,148.84152,0.18339439,0.6249498,-1.0666268,389.84152
1302,13222805,2,804.2553,149.84113,0.18339439,0.6249498,-1.0666268,390.84113
1303,13222809,2,807.25256,150.84073,0.18339439,0.6249498,-1.0666268,391.84073
1304,13222813,2,809.2507,150.84073,0.18339439,0.6249498,-1.0666268,391.84073
1305,13222817,2,811.24884,151.8403,0.18339439,0.6249498,-1.0666268,392.8403
1306,13222821,2,814.2461,152.8399,0.18339439,0.6249498,-1.0666268,393.8399
1307,13222826,2,816.2442,153.83951,0.18339439,0.6249498,-1.0666268,394.8395
1308,13222830,2,818.2424,154.83908,0.18339439,0.6249498,-1.0666268,395.83908
1309,13222834,2,820.24054,154.83908,0.18339439,0.6249498,-1.0666268,395.83908
1310,13222838,2,821.2396,155.83868,0.18339439,0.6249498,-1.0666268,396.83868
1311,13222842,2,823.23773,156.83829,0.18339439,0.6249498,-1.0666268,397.8383
1312,13222846,2,825.2359,157.83789,0.18339439,0.6249498,-1.0666268,398.8379
1313,13222850,2,827.2341,158.83746,0.18339439,0.6249498,-1.0666268,399.83746
1314,13222855,2,829.2322,159.83707,0.18339439,0.6249498,-1.0666268,400.83707
1315,13222859,2,831.23035,160.83667,0.18339439,0.6249498,-1.0666268,401.83667
1316,13222863,2,832.22943,161.83624,0.18339439,0.6249498,-1.0666268,402.83624
1317,13222867,2,834.2276,162.83585,0.18339439,0.6098862,-1.0544882,403.83585
1318,13222871,2,837.2248,164.83502,0.18339439,0.6098862,-1.0544882,405.83502
1319,13222876,2,839.22296,165.83463,0.18339439,0.6098862,-1.0544882,406.83463
1320,13222880,2,841.22107,166.83423,0.18339439,0.6098862,-1.0544882,407.83423
1321,13222884,2,843.21924,167.8338,0.18339439,0.6098862,-1.0544882,408.8338
1322,13222888,2,845.2174,168.8334,0.18339439,0.6098862,-1.0544882,409.8334
1323,13222892,2,848.2146,169.83301,0.18339439,0.6098862,-1.0544882,410.833
1324,13222897,2,850.21277,171.83218,0.18339439,0.6098862,-1.0544882,412.83218
1325,13222900,2,852.21094,172.83179,0.18339439,0.6098862,-1.0544882,413.8318
1326,13222905,2,854.20905,173.83139,0.18339439,0.6098862,-1.0544882,414.8314
1327,13222909,2,856.2072,174.83096,0.18339439,0.6098862,-1.0544882,415.83096
1328,13222913,2,858.2054,175.83057,0.18339439,0.6098862,-1.0544882,416.83057
1329,13222917,2,860.2035,176.83017,0.18339439,0.59493625,-1.0416704,417.83017
1330,13222921,2,862.20166,177.82974,0.18339439,0.59493625,-1.0416704,418.82974
1331,13222926,2,864.1998,179.82895,0.18339439,0.59493625,-1.0416704,420.82895
1332,13222930,2,866.198,180.82852,0.18339439,0.59493625,-1.0416704,421.82852
1333,13222934,2,868.1961,181.82812,0.18339439,0.59493625,-1.0416704,422.82812
1334,13222938,2,870.1943,182.82773,0.18339439,0.59493625,-1.0416704,423.82773
1335,13222942,2,872.19244,184.8269,0.18339439,0.602998,-1.0172219,425.8269
1336,13222946,2,874.19055,185.8265,0.18339439,0.58843064,-1.0033307,426.8265
1337,13222950,2,875.18964,187.82568,0.18339439,0.58843064,-1.0033307,428.82568
1338,13222955,2,877.1878,188.82529,0.18339439,0.58843064,-1.0033307,429.8253
1339,13222959,2,878.1869,190.82446,0.18339439,0.58843064,-1.0033307,431.82446
1340,13222963,2,879.1859,192.82367,0.18339439,0.58843064,-1.0033307,433.82367
1341,13222967,2,880.185,194.82285,0.18339439,0.58843064,-1.0033307,435.82285
1342,13222971,2,881.1841,196.82202,0.18339439,0.58843064,-1.0033307,437.82202
1343,13222976,2,882.18317,198.82123,0.18339439,0.58843064,-1.0033307,439.82123
1344,13222980,2,884.18134,200.8204,0.18339439,0.58843064,-1.0033307,441.8204
1345,13222984,2,885.1804,203.81918,0.18339439,0.5740049,-0.9886621,444.81918
1346,13222988,2,886.17944,205.81836,0.18339439,0.5740049,-0.9886621,446.81836
1347,13222992,2,887.1785,208.81714,0.18339439,0.5740049,-0.9886621,449.81714
1348,13222996,2,888.1776,210.81635,0.18339439,0.5740049,-0.9886621,451.81635
1349,13223000,2,889.1767,213.81512,0.18339439,0.5740049,-0.9886621,454.81512
1350,13223005,2,890.1758,216.8139,0.18339439,0.5740049,-0.9886621,457.8139
1351,13223009,2,891.17487,218.81308,0.18339439,0.56541383,-1.013804,459.81308
1352,13223013,2,891.17487,221.81186,0.18339439,0.56541383,-1.013804,462.81186
1353,13223017,2,892.1739,223.81107,0.18339439,0.56541383,-1.013804,464.81107
1354,13223021,2,893.173,226.80984,0.18339439,0.56541383,-1.013804,467.80984
1355,13223026,2,895.17114,228.80902,0.18339439,0.5508617,-0.99864775,469.80902
1356,13223030,2,896.1702,230.80823,0.18339439,0.5508617,-0.99864775,471.80823
1357,13223034,2,897.1693,233.807,0.18339439,0.5508617,-0.99864775,474.807
1358,13223038,2,898.1684,235.80618,0.18339439,0.5508617,-0.99864775,476.80618
1359,13223042,2,900.1665,237.80536,0.18339439,0.5508617,-0.99864775,478.80536
1360,13223046,2,901.1656,239.80457,0.18339439,0.5364645,-0.98259753,480.80457
1361,13223050,2,902.1647,241.80374,0.18339439,0.5364645,-0.98259753,482.80374
1362,13223055,2,903.16376,243.80292,0.18339439,0.5364645,-0.98259753,484.80292
1363,13223059,2,904.16284,245.80212,0.18339439,0.5456233,-0.9567753,486.80212
1364,13223063,2,905.16187,247.8013,0.18339439,0.5316931,-0.93943846,488.8013
1365,13223067,2,906.16095,249.8005,0.18339439,0.5316931,-0.93943846,490.8005
1366,13223071,2,907.16003,252.79929,0.18339439,0.5316931,-0.93943846,493.7993
1367,13223076,2,908.1591,254.79846,0.18339439,0.5316931,-0.93943846,495.79846
1368,13223080,2,909.1582,257.79724,0.18339439,0.51795524,-0.9210862,498.79724
1369,13223084,2,909.1582,260.79602,0.18339439,0.51795524,-0.9210862,501.79602
1370,13223088,2,910.1573,262.79523,0.18339439,0.51795524,-0.9210862,503.79523
1371,13223092,2,911.1564,265.794,0.18339439,0.51795524,-0.9210862,506.794
1372,13223096,2,911.1564,268.7928,0.18339439,0.50442576,-0.9016481,509.7928
1373,13223100,2,912.1554,271.79156,0.18339439,0.50442576,-0.9016481,512.79156
1374,13223105,2,913.1545,274.79034,0.18339439,0.50442576,-0.9016481,515.79034
1375,13223109,2,913.1545,277.78912,0.18339439,0.50442576,-0.9016481,518.7891
1376,13223113,2,914.15356,280.7879,0.18339439,0.50442576,-0.9016481,521.7879
1377,13223117,2,915.15265,282.7871,0.18339439,0.50442576,-0.9016481,523.7871
1378,13223121,2,915.15265,285.7859,0.18339439,0.50442576,-0.9016481,526.7859
1379,13223126,2,916.15173,288.78467,0.18339439,0.49112195,-0.8810494,529.78467
1380,13223130,2,917.1508,291.78345,0.18339439,0.49112195,-0.8810494,532.78345
1381,13223134,2,917.1508,293.7826,0.18339439,0.49112195,-0.8810494,534.7826
1382,13223138,2,918.14984,296.78137,0.18339439,0.49112195,-0.8810494,537.7814
1383,13223142,2,919.1489,298.78058,0.18339439,0.49112195,-0.8810494,539.7806
1384,13223146,2,919.1489,300.7798,0.18339439,0.49112195,-0.8810494,541.7798
1385,13223150,2,920.148,303.77856,0.18339439,0.47806302,-0.85921055,544.77856
1386,13223155,2,921.1471,305.7777,0.18339439,0.48918185,-0.8333188,546.7777
1387,13223159,2,921.1471,307.77692,0.18339439,0.48918185,-0.8333188,548.7769
1388,13223163,2,922.1462,310.7757,0.18339439,0.48918185,-0.8333188,551.7757
1389,13223167,2,922.1462,312.7749,0.18339439,0.48918185,-0.8333188,553.7749
1390,13223171,2,922.1462,315.77368,0.18339439,0.48918185,-0.8333188,556.7737
1391,13223175,2,922.1462,318.77246,0.18339439,0.48918185,-0.8333188,559.77246
1392,13223180,2,922.1462,320.77167,0.18339439,0.48918185,-0.8333188,561.77167
1393,13223184,2,922.1462,323.77045,0.18339439,0.48918185,-0.8333188,564.77045
1394,13223188,2,922.1462,326.76923,0.18339439,0.48918185,-0.8333188,567.7692
1395,13223192,2,922.1462,329.768,0.18339439,0.48918185,-0.8333188,570.768
1396,13223196,2,922.1462,331.76715,0.18339439,0.47673738,-0.810037,572.76715
1397,13223200,2,922.1462,334.76593,0.18339439,0.47673738,-0.810037,575.7659
1398,13223205,2,922.1462,337.7647,0.18339439,0.47673738,-0.810037,578.7647
1399,13223209,2,922.1462,341.76312,0.18363859,0.47673738,-0.810037,582.7631
1400,13223213,2,922.1462,343.76233,0.18363859,0.47673738,-0.810037,584.7623
1401,13223217,2,922.1462,346.7611,0.18363859,0.47673738,-0.810037,587.7611
1402,13223221,2,922.1462,349.7599,0.18363859,0.47673738,-0.810037,590.7599
1403,13223225,2,922.1462,352.75867,0.18388279,0.4885333,-0.7853982,593.75867
1404,13223230,2,922.1462,355.75745,0.18388279,0.4885333,-0.7853982,596.75745
1405,13223234,2,923.14526,358.75623,0.18412699,0.4885333,-0.7853982,599.7562
1406,13223238,2,923.14526,361.755,0.18437119,0.4885333,-0.7853982,602.755
1407,13223242,2,923.14526,363.75415,0.18437119,0.4885333,-0.7853982,604.75415
1408,13223246,2,923.14526,366.75293,0.18437119,0.4885333,-0.7853982,607.7529
1409,13223250,2,923.14526,368.75214,0.18437119,0.4885333,-0.7853982,609.75214
1410,13223255,2,923.14526,371.75092,0.18437119,0.4885333,-0.7853982,612.7509
1411,13223259,2,923.14526,374.7497,0.18437119,0.4885333,-0.7853982,615.7497
1412,13223263,2,923.14526,377.74847,0.18437119,0.4885333,-0.7853982,618.7485
1413,13223267,2,923.14526,379.74768,0.18437119,0.4885333,-0.7853982,620.7477
1414,13223271,2,923.14526,382.74646,0.18437119,0.4885333,-0.7853982,623.74646
1415,13223275,2,923.14526,385.74524,0.18437119,0.4885333,-0.7853982,626.74524
1416,13223280,2,923.14526,388.74402,0.18437119,0.4885333,-0.7853982,629.744
1417,13223284,2,923.14526,391.7428,0.18437119,0.4885333,-0.7853982,632.7428
1418,13223288,2,923.14526,394.74158,0.18437119,0.5006336,-0.7620613,635.7416
1419,13223292,2,923.14526,397.74036,0.18437119,0.5006336,-0.7620613,638.74036
1420,13223296,2,923.14526,400.73914,0.18461539,0.5006336,-0.7620613,641.73914
1421,13223300,2,923.14526,404.7375,0.18461539,0.5006336,-0.7620613,645.7375
1422,13223305,2,923.14526,408.7359,0.18461539,0.5006336,-0.7620613,649.7359
1423,13223309,2,923.14526,411.73468,0.18461539,0.5006336,-0.7620613,652.7347
1424,13223313,2,923.14526,415.73303,0.18461539,0.5006336,-0.7620613,656.73303
1425,13223317,2,923.14526,418.7318,0.18461539,0.5006336,-0.7620613,659.7318
1426,13223321,2,923.14526,422.73022,0.18461539,0.5006336,-0.7620613,663.7302
1427,13223325,2,923.14526,425.729,0.18485959,0.5006336,-0.7620613,666.729
1428,13223330,2,923.14526,429.72736,0.18485959,0.5006336,-0.7620613,670.72736
1429,13223334,2,924.1443,432.72614,0.18485959,0.5006336,-0.7620613,673.72614
1430,13223338,2,924.1443,436.7245,0.18485959,0.5006336,-0.7620613,677.7245
1431,13223342,2,924.1443,440.7229,0.18510379,0.48918185,-0.7374775,681.7229
1432,13223346,2,924.1443,444.72125,0.18510379,0.48918185,-0.7374775,685.72125
1433,13223350,2,924.1443,447.72003,0.18510379,0.48918185,-0.7374775,688.72003
1434,13223355,2,924.1443,451.71844,0.18510379,0.48918185,-0.7374775,692.71844
1435,13223359,2,924.1443,454.71722,0.18534799,0.48918185,-0.7374775,695.7172
1436,13223363,2,924.1443,458.71558,0.18559219,0.48918185,-0.7374775,699.7156
1437,13223367,2,923.14526,461.71436,0.18559219,0.48918185,-0.7374775,702.71436
1438,13223371,2,923.14526,465.7127,0.18559219,0.50190115,-0.7154749,706.7127
1439,13223375,2,923.14526,469.71112,0.18559219,0.50190115,-0.7154749,710.7111
1440,13223380,2,923.14526,473.70947,0.18583639,0.50190115,-0.7154749,714.7095
1441,13223383,2,923.14526,477.70782,0.18583639,0.50190115,-0.7154749,718.7078
1442,13223388,2,923.14526,481.70624,0.18608059,0.50190115,-0.7154749,722.70624
1443,13223392,2,924.1443,485.7046,0.18632479,0.50190115,-0.7154749,726.7046
1444,13223396,2,924.1443,489.703,0.18632479,0.50190115,-0.7154749,730.703
1445,13223400,2,924.1443,493.70135,0.18632479,0.50190115,-0.7154749,734.70135
1446,13223404,2,924.1443,496.70013,0.18632479,0.50190115,-0.7154749,737.70013
1447,13223409,2,924.1443,500.6985,0.18632479,0.50190115,-0.7154749,741.6985
1448,13223413,2,924.1443,503.69727,0.18632479,0.50190115,-0.7154749,744.69727
1449,13223417,2,924.1443,507.69568,0.18656899,0.50190115,-0.7154749,748.6957
1450,13223421,2,924.1443,510.69446,0.18656899,0.49112195,-0.6897469,751.69446
1451,13223425,2,924.1443,514.6928,0.18656899,0.49112195,-0.6897469,755.6928
1452,13223430,2,924.1443,517.6916,0.18681319,0.49112195,-0.6897469,758.6916
1453,13223433,2,924.1443,521.69,0.18681319,0.49112195,-0.6897469,762.69
1454,13223438,2,924.1443,525.68835,0.18705739,0.49112195,-0.6897469,766.68835
1455,13223442,2,923.14526,529.6867,0.18705739,0.49112195,-0.6897469,770.6867
1456,13223446,2,923.14526,533.6851,0.18730159,0.49112195,-0.6897469,774.6851
1457,13223450,2,923.14526,538.68304,0.18730159,0.49112195,-0.6897469,779.68304
1458,13223454,2,923.14526,542.68146,0.18730159,0.49112195,-0.6897469,783.68146
1459,13223459,2,923.14526,546.6798,0.18730159,0.49112195,-0.6897469,787.6798
1460,13223463,2,923.14526,550.67816,0.18730159,0.49112195,-0.6897469,791.67816
1461,13223467,2,923.14526,554.6766,0.18730159,0.49112195,-0.6897469,795.6766
1462,13223471,2,923.14526,558.6749,0.18730159,0.49112195,-0.6897469,799.6749
1463,13223475,2,923.14526,562.67334,0.1875458,0.49112195,-0.6897469,803.67334
1464,13223479,2,922.1462,565.6721,0.1875458,0.49112195,-0.6897469,806.6721
1465,13223483,2,922.1462,568.6709,0.18779,0.49112195,-0.6897469,809.6709
1466,13223488,2,922.1462,572.66925,0.18779,0.49112195,-0.6897469,813.66925
1467,13223492,2,922.1462,575.668,0.1880342,0.49112195,-0.6897469,816.668
1468,13223496,2,921.1471,579.6664,0.1880342,0.49112195,-0.6897469,820.6664
1469,13223500,2,921.1471,582.66516,0.1882784,0.49112195,-0.6897469,823.66516
1470,13223505,2,921.1471,586.6636,0.1885226,0.50442576,-0.6691482,827.6636
1471,13223509,2,920.148,590.6619,0.1885226,0.50442576,-0.6691482,831.6619
1472,13223513,2,920.148,594.66034,0.1885226,0.50442576,-0.6691482,835.66034
1473,13223517,2,920.148,598.6587,0.1885226,0.50442576,-0.6691482,839.6587
1474,13223521,2,920.148,602.65704,0.1885226,0.50442576,-0.6691482,843.65704
1475,13223525,2,920.148,606.65546,0.1885226,0.50442576,-0.6691482,847.65546
1476,13223529,2,919.1489,611.6534,0.1885226,0.50442576,-0.6691482,852.6534
1477,13223534,2,919.1489,615.6518,0.1885226,0.50442576,-0.6691482,856.6518
1478,13223538,2,919.1489,619.65015,0.1885226,0.50442576,-0.6691482,860.65015
1479,13223542,2,919.1489,623.6485,0.1885226,0.50442576,-0.6691482,864.6485
1480,13223546,2,919.1489,626.64734,0.1885226,0.50442576,-0.6691482,867.64734
1481,13223550,2,919.1489,630.6457,0.1887668,0.50442576,-0.6691482,871.6457
1482,13223554,2,919.1489,634.64404,0.1887668,0.50442576,-0.6691482,875.64404
1483,13223559,2,918.14984,637.6428,0.1887668,0.50442576,-0.6691482,878.6428
1484,13223563,2,918.14984,641.64124,0.1887668,0.50442576,-0.6691482,882.64124
1485,13223567,2,918.14984,645.6396,0.1887668,0.50442576,-0.6691482,886.6396
1486,13223571,2,918.14984,648.63837,0.1887668,0.50442576,-0.6691482,889.63837
1487,13223575,2,918.14984,652.6367,0.1887668,0.50442576,-0.6691482,893.6367
1488,13223579,2,917.1508,656.63513,0.1887668,0.50442576,-0.6691482,897.63513
1489,13223583,2,917.1508,660.6335,0.18901101,0.50442576,-0.6691482,901.6335
1490,13223588,2,917.1508,664.6319,0.18901101,0.50442576,-0.6691482,905.6319
1491,13223592,2,917.1508,668.63025,0.18901101,0.50442576,-0.6691482,909.63025
1492,13223596,2,917.1508,672.6286,0.18901101,0.50442576,-0.6691482,913.6286
1493,13223600,2,918.14984,676.627,0.18925521,0.50442576,-0.6691482,917.627
1494,13223604,2,918.14984,680.62537,0.18925521,0.49112195,-0.6897469,921.62537
1495,13223609,2,918.14984,684.6237,0.18949941,0.49112195,-0.6897469,925.6237
1496,13223613,2,918.14984,688.62213,0.18949941,0.49112195,-0.6897469,929.62213
1497,13223617,2,917.1508,691.6209,0.18949941,0.49112195,-0.6897469,932.6209
1498,13223621,2,917.1508,695.61926,0.18974361,0.49112195,-0.6897469,936.61926
1499,13223625,2,917.1508,699.6177,0.18974361,0.49112195,-0.6897469,940.6177
1500,13223629,2,917.1508,703.616,0.18974361,0.49112195,-0.6897469,944.616
1501,13223633,2,916.15173,707.6144,0.18974361,0.49112195,-0.6897469,948.6144
1502,13223638,2,916.15173,712.61237,0.18998781,0.49112195,-0.6897469,953.61237
1503,13223642,2,915.15265,716.6107,0.18998781,0.49112195,-0.6897469,957.6107
1504,13223646,2,914.15356,720.60913,0.19023201,0.49112195,-0.6897469,961.60913
1505,13223650,2,914.15356,725.60706,0.19023201,0.47806302,-0.71158576,966.60706
1506,13223654,2,913.1545,730.60504,0.19047621,0.47806302,-0.71158576,971.60504
1507,13223659,2,913.1545,734.60345,0.19047621,0.47806302,-0.71158576,975.60345
1508,13223663,2,912.1554,739.6014,0.19072041,0.47806302,-0.71158576,980.6014
1509,13223667,2,912.1554,743.5998,0.19072041,0.48918185,-0.7374775,984.5998
1510,13223671,2,911.1564,746.5986,0.19072041,0.48918185,-0.7374775,987.5986
1511,13223675,2,911.1564,750.5969,0.19072041,0.48918185,-0.7374775,991.5969
1512,13223679,2,911.1564,754.5953,0.19072041,0.48918185,-0.7374775,995.5953
1513,13223684,2,911.1564,757.59406,0.19072041,0.47673738,-0.7607593,998.59406
1514,13223688,2,910.1573,761.59247,0.19072041,0.47673738,-0.7607593,1002.59247
1515,13223692,2,910.1573,765.5908,0.19072041,0.47673738,-0.7607593,1006.5908
1516,13223696,2,910.1573,768.5896,0.19072041,0.47673738,-0.7607593,1009.5896
1517,13223700,2,909.1582,772.588,0.19072041,0.47673738,-0.7607593,1013.588
1518,13223704,2,909.1582,776.58636,0.19072041,0.47673738,-0.7607593,1017.58636
1519,13223709,2,908.1591,780.5847,0.19072041,0.4885333,-0.7853982,1021.5847
1520,13223713,2,908.1591,783.5835,0.19072041,0.4885333,-0.7853982,1024.5835
1521,13223717,2,907.16003,787.5819,0.19096461,0.47673738,-0.810037,1028.5819
1522,13223721,2,907.16003,791.5803,0.19096461,0.47673738,-0.810037,1032.5803
1523,13223725,2,906.16095,795.5786,0.19096461,0.47673738,-0.810037,1036.5786
1524,13223729,2,906.16095,799.577,0.19096461,0.47673738,-0.810037,1040.577
1525,13223733,2,906.16095,803.57544,0.19096461,0.47673738,-0.810037,1044.5754
1526,13223738,2,906.16095,807.5737,0.19096461,0.47673738,-0.810037,1048.5737
1527,13223742,2,905.16187,811.57214,0.19096461,0.46526915,-0.83604795,1052.5721
1528,13223746,2,905.16187,814.5709,0.19120881,0.46526915,-0.83604795,1055.5709
1529,13223750,2,905.16187,818.56934,0.19120881,0.46526915,-0.83604795,1059.5693
1530,13223754,2,904.16284,821.5681,0.19145301,0.47806302,-0.85921055,1062.5681
1531,13223759,2,904.16284,824.5669,0.19169721,0.47806302,-0.85921055,1065.5669
1532,13223763,2,903.16376,827.5657,0.19194141,0.47806302,-0.85921055,1068.5657
1533,13223767,2,903.16376,830.56445,0.19194141,0.46730095,-0.88646984,1071.5645
1534,13223771,2,902.1647,833.56323,0.19218561,0.46730095,-0.88646984,1074.5632
1535,13223775,2,902.1647,837.5615,0.19242981,0.46730095,-0.88646984,1078.5615
1536,13223779,2,901.1656,840.5603,0.19242981,0.46730095,-0.88646984,1081.5603
1537,13223783,2,900.1665,843.5591,0.19242981,0.46730095,-0.88646984,1084.5591
1538,13223788,2,899.1674,847.5575,0.19267401,0.46730095,-0.88646984,1088.5575
1539,13223792,2,899.1674,851.5559,0.19267401,0.4807024,-0.9080738,1092.5559
1540,13223796,2,898.1684,854.5547,0.19267401,0.47066626,-0.9364422,1095.5547
1541,13223800,2,898.1684,858.5531,0.19267401,0.47066626,-0.9364422,1099.5531
1542,13223804,2,897.1693,862.5514,0.19267401,0.47066626,-0.9364422,1103.5514
1543,13223809,2,896.1702,866.5498,0.19267401,0.47066626,-0.9364422,1107.5498
1544,13223813,2,896.1702,870.5482,0.19267401,0.47066626,-0.9364422,1111.5482
1545,13223817,2,896.1702,873.547,0.19267401,0.47066626,-0.9364422,1114.547
1546,13223821,2,895.17114,877.5453,0.19267401,0.47066626,-0.9364422,1118.5453
1547,13223825,2,895.17114,881.5437,0.19267401,0.4610388,-0.9661979,1122.5437
1548,13223829,2,894.17206,884.5425,0.19267401,0.4610388,-0.9661979,1125.5425
1549,13223833,2,894.17206,888.5409,0.19267401,0.4610388,-0.9661979,1129.5409
1550,13223838,2,894.17206,891.5397,0.19267401,0.47533512,-0.9857556,1132.5397
1551,13223842,2,893.173,894.53845,0.19291821,0.47533512,-0.9857556,1135.5385
1552,13223846,2,893.173,897.53723,0.19316241,0.47533512,-0.9857556,1138.5372
1553,13223850,2,892.1739,901.5355,0.19340661,0.4664688,-1.0164135,1142.5355
1554,13223854,2,892.1739,904.5343,0.19340661,0.4664688,-1.0164135,1145.5343
1555,13223859,2,891.17487,908.5327,0.19365081,0.4664688,-1.0164135,1149.5327
1556,13223863,2,891.17487,911.5315,0.19389501,0.4664688,-1.0164135,1152.5315
1557,13223867,2,890.1758,914.5303,0.19389501,0.4664688,-1.0164135,1155.5303
1558,13223871,2,890.1758,917.52905,0.19389501,0.4664688,-1.0164135,1158.529
1559,13223875,2,889.1767,920.52783,0.19389501,0.4664688,-1.0164135,1161.5278
1560,13223879,2,889.1767,923.5266,0.19413921,0.4664688,-1.0164135,1164.5266
1561,13223883,2,889.1767,926.5254,0.19413921,0.4664688,-1.0164135,1167.5254
1562,13223888,2,888.1776,929.5242,0.19413921,0.4664688,-1.0164135,1170.5242
1563,13223892,2,888.1776,933.5226,0.19413921,0.4664688,-1.0164135,1174.5226
1564,13223896,2,887.1785,936.52136,0.19413921,0.4664688,-1.0164135,1177.5214
1565,13223900,2,887.1785,940.5198,0.19438341,0.4664688,-1.0164135,1181.5198
1566,13223904,2,886.17944,943.51855,0.19438341,0.4664688,-1.0164135,1184.5186
1567,13223909,2,886.17944,947.51685,0.19438341,0.4664688,-1.0164135,1188.5168
1568,13223913,2,885.1804,951.51526,0.19438341,0.4664688,-1.0164135,1192.5153
1569,13223917,2,885.1804,956.5132,0.19438341,0.4664688,-1.0164135,1197.5132
1570,13223921,2,885.1804,960.5116,0.19438341,0.4664688,-1.0164135,1201.5116
1571,13223925,2,884.18134,964.51,0.19438341,0.4664688,-1.0164135,1205.51
1572,13223929,2,884.18134,968.5083,0.19438341,0.4664688,-1.0164135,1209.5083
1573,13223933,2,884.18134,972.5067,0.19462761,0.4664688,-1.0164135,1213.5067
1574,13223938,2,883.18225,976.5051,0.19462761,0.4664688,-1.0164135,1217.5051
1575,13223942,2,883.18225,980.5034,0.19462761,0.4664688,-1.0164135,1221.5034
1576,13223946,2,882.18317,984.50183,0.19462761,0.4664688,-1.0164135,1225.5018
1577,13223950,2,882.18317,988.50024,0.19462761,0.4664688,-1.0164135,1229.5002
1578,13223954,2,881.1841,992.49854,0.19462761,0.45805925,-1.0484225,1233.4985
1579,13223958,2,881.1841,997.4966,0.19462761,0.45805925,-1.0484225,1238.4966
1580,13223963,2,881.1841,1001.495,0.19462761,0.45805925,-1.0484225,1242.495
1581,13223967,2,881.1841,1006.4929,0.19462761,0.45805925,-1.0484225,1247.4929
1582,13223971,2,881.1841,1010.49133,0.19462761,0.45805925,-1.0484225,1251.4913
1583,13223975,2,880.185,1015.48926,0.19462761,0.45805925,-1.0484225,1256.4893
1584,13223979,2,880.185,1019.4877,0.19487181,0.45805925,-1.0484225,1260.4877
1585,13223983,2,879.1859,1023.48596,0.19487181,0.450132,-1.0817924,1264.486
1586,13223988,2,879.1859,1027.4844,0.19511601,0.450132,-1.0817924,1268.4844
1587,13223992,2,878.1869,1032.4823,0.19536021,0.450132,-1.0817924,1273.4823
1588,13223996,2,878.1869,1035.4811,0.19536021,0.450132,-1.0817924,1276.4811
1589,13224000,2,877.1878,1040.4791,0.19536021,0.450132,-1.0817924,1281.4791
1590,13224004,2,877.1878,1044.4774,0.19536021,0.450132,-1.0817924,1285.4774
1591,13224008,2,876.1887,1048.4758,0.19536021,0.450132,-1.0817924,1289.4758
1592,13224013,2,875.18964,1053.4738,0.19536021,0.450132,-1.0817924,1294.4738
1593,13224016,2,875.18964,1058.4718,0.19536021,0.450132,-1.0817924,1299.4718
1594,13224021,2,874.19055,1062.4701,0.19536021,0.450132,-1.0817924,1303.4701
1595,13224025,2,874.19055,1067.4681,0.19560441,0.450132,-1.0817924,1308.4681
1596,13224029,2,874.19055,1071.4666,0.19560441,0.450132,-1.0817924,1312.4666
1597,13224033,2,873.19147,1075.4648,0.19560441,0.450132,-1.0817924,1316.4648
1598,13224038,2,873.19147,1079.4633,0.19560441,0.450132,-1.0817924,1320.4633
1599,13224042,2,873.19147,1083.4617,0.19560441,0.450132,-1.0817924,1324.4617
1600,13224046,2,872.19244,1087.46,0.19560441,0.450132,-1.0817924,1328.46
1601,13224050,2,872.19244,1091.4584,0.19560441,0.450132,-1.0817924,1332.4584
1602,13224054,2,871.19336,1095.4568,0.19584861,0.450132,-1.0817924,1336.4568
1603,13224059,2,871.19336,1099.4551,0.19584861,0.450132,-1.0817924,1340.4551
1604,13224063,2,870.1943,1103.4535,0.19609281,0.450132,-1.0817924,1344.4535
1605,13224066,2,869.1952,1108.4514,0.19609281,0.450132,-1.0817924,1349.4514
1606,13224071,2,869.1952,1112.4498,0.19609281,0.46553332,-1.0982524,1353.4498
1607,13224075,2,868.1961,1117.4478,0.19633701,0.46553332,-1.0982524,1358.4478
1608,13224079,2,868.1961,1122.4458,0.19633701,0.46553332,-1.0982524,1363.4458
1609,13224083,2,867.197,1126.4441,0.19633701,0.46553332,-1.0982524,1367.4441
1610,13224088,2,867.197,1131.4421,0.19633701,0.46553332,-1.0982524,1372.4421
1611,13224092,2,866.198,1135.4404,0.19658121,0.46553332,-1.0982524,1376.4404
1612,13224096,2,866.198,1139.4388,0.19658121,0.46553332,-1.0982524,1380.4388
1613,13224100,2,865.1989,1143.4373,0.19658121,0.46553332,-1.0982524,1384.4373
1614,13224104,2,864.1998,1148.4352,0.19658121,0.46553332,-1.0982524,1389.4352
1615,13224108,2,864.1998,1152.4336,0.19658121,0.46553332,-1.0982524,1393.4336
1616,13224113,2,863.20074,1156.432,0.19658121,0.46553332,-1.0982524,1397.432
1617,13224117,2,862.20166,1160.4303,0.19658121,0.46553332,-1.0982524,1401.4303
1618,13224121,2,861.2026,1165.4283,0.19658121,0.46553332,-1.0982524,1406.4283
1619,13224125,2,860.2035,1170.4263,0.19658121,0.46553332,-1.0982524,1411.4263
1620,13224129,2,859.20447,1175.4242,0.19682541,0.48106462,-1.1136006,1416.4242
1621,13224133,2,858.2054,1180.4222,0.19682541,0.48106462,-1.1136006,1421.4222
